,A.RTL1,A.RTL2,A.RTL3,A.RTL4,A.FLIP1,A.FLIP2,A.FLIP3,A.FLIPGeneral,A.ALTHOLD1,A.ALTHOLD2,A.CIRCLE1,A.CIRCLE2,A.CIRCLE3,A.CIRCLE4,A.CIRCLE5,A.CIRCLE6,A.CIRCLE7,A.LAND1,A.LAND2,A.AUTO1,A.BRAKE1,A.DRIFT1,A.LOITER1,A.GUIDED1,A.SPORT1,A.RC.FS1,A.RC.FS2,A.CHUTE1,A.GPS.FS1,A.GPS.FS2
2465,"('RC8_OPTION', 0.0)","('PSC_VELXY_FLTD', 0.0)","('RC12_DZ', 0.0)","('PRX_IGN_ANG1', 0.0)","('RC2_MIN', 0.0)","('RC2_REVERSED', 0.0)","('RC6_OPTION', 0.0)","('RC16_DZ', 0.0)","('RC8_DZ', 0.0)","('RC6_MIN', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RC8_REVERSED', 0.0)","('RC8_REVERSED', 0.0)","('RC9_OPTION', 0.0)","('RC9_OPTION', 0.0)","('RC2_MAX', 0.0)","('PSC_VELZ_FLTD', 0.0)","('PSC_VELZ_FLTD', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RC2_MAX', 0.0)","('RC15_OPTION', 0.0)","('RC8_TRIM', 0.0)","('RC3_DZ', 0.0)","('RC16_OPTION', 0.0)","('PLND_LAG', 0.0)","('PLND_LAG', 0.0)","('RC1_DZ', 0.0)","('RC12_OPTION', 0.0)","('RC13_MAX', 0.0)"
2466,"('RC9_MIN', 0.0)","('PSC_VELXY_FF', 0.0)","('RC12_OPTION', 0.0)","('PRX_IGN_WID1', 0.0)","('RC2_TRIM', 0.0)","('RC2_DZ', 0.0)","('RC7_MIN', 0.0)","('RC16_OPTION', 0.0)","('RC8_OPTION', 0.0)","('RC6_TRIM', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RC8_DZ', 0.0)","('RC8_DZ', 0.0)","('RCMAP_PITCH', 0.0)","('RCMAP_PITCH', 0.0)","('RC2_REVERSED', 0.0)","('PSC_ACCZ_P', 0.0)","('PSC_ACCZ_P', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RC2_REVERSED', 0.0)","('RC16_MIN', 0.0)","('RC8_MAX', 0.0)","('RC3_OPTION', 0.0)","('RC1_MIN', 0.0)","('PLND_RET_MAX', 0.0)","('PLND_XY_DIST_MAX', 0.0)","('RC1_OPTION', 0.0)","('RC13_MIN', 0.0)","('RC13_REVERSED', 0.0)"
2467,"('RC9_TRIM', 0.0)","('PSC_ANGLE_MAX', 0.0)","('RC13_MIN', 0.0)","('PRX_IGN_ANG2', 0.0)","('RC2_MAX', 0.0)","('RC2_OPTION', 0.0)","('RC7_TRIM', 0.0)","('RC1_MIN', 0.0)","('RC9_MIN', 0.0)","('RC6_MAX', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RC8_OPTION', 0.0)","('RC8_OPTION', 0.0)","('RCMAP_THROTTLE', 0.0)","('RCMAP_THROTTLE', 0.0)","('RC2_DZ', 0.0)","('PSC_ACCZ_I', 0.0)","('PSC_ACCZ_I', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RC2_DZ', 0.0)","('RC16_TRIM', 0.0)","('RC8_REVERSED', 0.0)","('RC4_MIN', 0.0)","('RC1_TRIM', 0.0)","('PLND_RET_BEHAVE', 0.0)","('PLND_STRICT', 0.0)","('RC2_MIN', 0.0)","('RC13_TRIM', 0.0)","('RC13_DZ', 0.0)"
2468,"('RC9_MAX', 0.0)","('PSC_JERK_XY', 0.0)","('RC13_TRIM', 0.0)","('PRX_IGN_WID2', 0.0)","('RC2_REVERSED', 0.0)","('RC3_MIN', 0.0)","('RC7_MAX', 0.0)","('RC1_TRIM', 0.0)","('RC9_TRIM', 0.0)","('RC6_REVERSED', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RC9_MIN', 0.0)","('RC9_MIN', 0.0)","('RCMAP_YAW', 0.0)","('RCMAP_YAW', 0.0)","('RC2_OPTION', 0.0)","('PSC_ACCZ_IMAX', 0.0)","('PSC_ACCZ_IMAX', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RC2_OPTION', 0.0)","('RC16_MAX', 0.0)","('RC8_DZ', 0.0)","('RC4_TRIM', 0.0)","('RC1_MAX', 0.0)","('PLND_OPTIONS', 0.0)","('PLND_RET_MAX', 0.0)","('RC2_TRIM', 0.0)","('RC13_MAX', 0.0)","('RC13_OPTION', 0.0)"
2469,"('RC9_REVERSED', 0.0)","('PSC_JERK_Z', 0.0)","('RC13_MAX', 0.0)","('PRX_IGN_ANG3', 0.0)","('RC2_DZ', 0.0)","('RC3_TRIM', 0.0)","('RC7_REVERSED', 0.0)","('RC1_MAX', 0.0)","('RC9_MAX', 0.0)","('RC6_DZ', 0.0)","('RNGFND1_RMETRIC', 0.0)","('RNGFND1_RMETRIC', 0.0)","('RC9_TRIM', 0.0)","('RC9_TRIM', 0.0)","('RELAY_PIN', 0.0)","('RELAY_PIN', 0.0)","('RC3_MIN', 0.0)","('PSC_ACCZ_D', 0.0)","('PSC_ACCZ_D', 0.0)","('RNGFND1_RMETRIC', 0.0)","('RC3_MIN', 0.0)","('RC16_REVERSED', 0.0)","('RC8_OPTION', 0.0)","('RC4_MAX', 0.0)","('RC1_REVERSED', 0.0)","('PRX_TYPE', 0.0)","('PLND_TIMEOUT', 0.0)","('RC2_MAX', 0.0)","('RC13_REVERSED', 0.0)","('RC14_MIN', 0.0)"
2470,"('RC9_DZ', 0.0)","('RALLY_TOTAL', 0.0)","('RC13_REVERSED', 0.0)","('PRX_IGN_WID3', 0.0)","('RC2_OPTION', 0.0)","('RC3_MAX', 0.0)","('RC7_DZ', 0.0)","('RC1_REVERSED', 0.0)","('RC9_REVERSED', 0.0)","('RC6_OPTION', 0.0)","('RNGFND1_PWRRNG', 0.0)","('RNGFND1_PWRRNG', 0.0)","('RC9_MAX', 0.0)","('RC9_MAX', 0.0)","('RELAY_PIN2', 0.0)","('RELAY_PIN2', 0.0)","('RC3_TRIM', 0.0)","('PSC_ACCZ_FF', 0.0)","('PSC_ACCZ_FF', 0.0)","('RNGFND1_PWRRNG', 0.0)","('RC3_TRIM', 0.0)","('RC16_DZ', 0.0)","('RC9_MIN', 0.0)","('RC4_REVERSED', 0.0)","('RC1_DZ', 0.0)","('PRX_ORIENT', 0.0)","('PLND_ALT_MIN', 0.0)","('RC2_REVERSED', 0.0)","('RC13_DZ', 0.0)","('RC14_TRIM', 0.0)"
2471,"('RC9_OPTION', 0.0)","('RC_OVERRIDE_TIME', 0.0)","('RC13_DZ', 0.0)","('PRX_IGN_ANG4', 0.0)","('RC3_MIN', 0.0)","('RC3_REVERSED', 0.0)","('RC7_OPTION', 0.0)","('RC1_DZ', 0.0)","('RC9_DZ', 0.0)","('RC7_MIN', 0.0)","('RNGFND1_GNDCLEAR', 0.0)","('RNGFND1_GNDCLEAR', 0.0)","('RC9_REVERSED', 0.0)","('RC9_REVERSED', 0.0)","('RELAY_PIN3', 0.0)","('RELAY_PIN3', 0.0)","('RC3_MAX', 0.0)","('PSC_ACCZ_FLTT', 0.0)","('PSC_ACCZ_FLTT', 0.0)","('RNGFND1_GNDCLEAR', 0.0)","('RC3_MAX', 0.0)","('RC16_OPTION', 0.0)","('RC9_TRIM', 0.0)","('RC4_DZ', 0.0)","('RC1_OPTION', 0.0)","('PRX_YAW_CORR', 0.0)","('PLND_ALT_MAX', 0.0)","('RC2_DZ', 0.0)","('RC13_OPTION', 0.0)","('RC14_MAX', 0.0)"
2472,"('RCMAP_ROLL', 0.0)","('RC_OPTIONS', 0.0)","('RC13_OPTION', 0.0)","('PRX_IGN_WID4', 0.0)","('RC3_TRIM', 0.0)","('RC3_DZ', 0.0)","('RC8_MIN', 0.0)","('RC1_OPTION', 0.0)","('RC9_OPTION', 0.0)","('RC7_TRIM', 0.0)","('RNGFND1_ADDR', 0.0)","('RNGFND1_ADDR', 0.0)","('RC9_DZ', 0.0)","('RC9_DZ', 0.0)","('RELAY_PIN4', 0.0)","('RELAY_PIN4', 0.0)","('RC3_REVERSED', 0.0)","('PSC_ACCZ_FLTE', 0.0)","('PSC_ACCZ_FLTE', 0.0)","('RNGFND1_ADDR', 0.0)","('RC3_REVERSED', 0.0)","('RC1_MIN', 0.0)","('RC9_MAX', 0.0)","('RC4_OPTION', 0.0)","('RC2_MIN', 0.0)","('PRX_IGN_ANG1', 0.0)","('PLND_OPTIONS', 0.0)","('RC2_OPTION', 0.0)","('RC14_MIN', 0.0)","('RC14_REVERSED', 0.0)"
2473,"('RCMAP_PITCH', 0.0)","('RC_PROTOCOLS', 0.0)","('RC14_MIN', 0.0)","('PRX_IGN_ANG5', 0.0)","('RC3_MAX', 0.0)","('RC3_OPTION', 0.0)","('RC8_TRIM', 0.0)","('RC2_MIN', 0.0)","('RCMAP_ROLL', 0.0)","('RC7_MAX', 0.0)","('RNGFND1_POS_X', 0.0)","('RNGFND1_POS_X', 0.0)","('RC9_OPTION', 0.0)","('RC9_OPTION', 0.0)","('RELAY_DEFAULT', 0.0)","('RELAY_DEFAULT', 0.0)","('RC3_DZ', 0.0)","('PSC_ACCZ_FLTD', 0.0)","('PSC_ACCZ_FLTD', 0.0)","('RNGFND1_POS_X', 0.0)","('RC3_DZ', 0.0)","('RC1_TRIM', 0.0)","('RC9_REVERSED', 0.0)","('RC5_MIN', 0.0)","('RC2_TRIM', 0.0)","('PRX_IGN_WID1', 0.0)","('PRX_TYPE', 0.0)","('RC3_MIN', 0.0)","('RC14_TRIM', 0.0)","('RC14_DZ', 0.0)"
2474,"('RCMAP_THROTTLE', 0.0)","('RC10_MIN', 0.0)","('RC14_TRIM', 0.0)","('PRX_IGN_WID5', 0.0)","('RC3_REVERSED', 0.0)","('RC4_MIN', 0.0)","('RC8_MAX', 0.0)","('RC2_TRIM', 0.0)","('RCMAP_PITCH', 0.0)","('RC7_REVERSED', 0.0)","('RNGFND1_POS_Y', 0.0)","('RNGFND1_POS_Y', 0.0)","('RCMAP_PITCH', 0.0)","('RCMAP_PITCH', 0.0)","('RELAY_PIN5', 0.0)","('RELAY_PIN5', 0.0)","('RC3_OPTION', 0.0)","('PSC_VELXY_P', 0.0)","('PSC_VELXY_P', 0.0)","('RNGFND1_POS_Y', 0.0)","('RC3_OPTION', 0.0)","('RC1_MAX', 0.0)","('RC9_DZ', 0.0)","('RC5_TRIM', 0.0)","('RC2_MAX', 0.0)","('PRX_IGN_ANG2', 0.0)","('PRX_ORIENT', 0.0)","('RC3_TRIM', 0.0)","('RC14_MAX', 0.0)","('RC14_OPTION', 0.0)"
2475,"('RCMAP_YAW', 0.0)","('RC10_TRIM', 0.0)","('RC14_MAX', 0.0)","('PRX_IGN_ANG6', 0.0)","('RC3_DZ', 0.0)","('RC4_TRIM', 0.0)","('RC8_REVERSED', 0.0)","('RC2_MAX', 0.0)","('RCMAP_THROTTLE', 0.0)","('RC7_DZ', 0.0)","('RNGFND1_POS_Z', 0.0)","('RNGFND1_POS_Z', 0.0)","('RCMAP_THROTTLE', 0.0)","('RCMAP_THROTTLE', 0.0)","('RELAY_PIN6', 0.0)","('RELAY_PIN6', 0.0)","('RC4_MIN', 0.0)","('PSC_VELXY_I', 0.0)","('PSC_VELXY_I', 0.0)","('RNGFND1_POS_Z', 0.0)","('RC4_MIN', 0.0)","('RC1_REVERSED', 0.0)","('RC9_OPTION', 0.0)","('RC5_MAX', 0.0)","('RC2_REVERSED', 0.0)","('PRX_IGN_WID2', 0.0)","('PRX_YAW_CORR', 0.0)","('RC3_MAX', 0.0)","('RC14_REVERSED', 0.0)","('RC15_MIN', 0.0)"
2476,"('RELAY_PIN', 0.0)","('RC10_MAX', 0.0)","('RC14_REVERSED', 0.0)","('PRX_IGN_WID6', 0.0)","('RC3_OPTION', 0.0)","('RC4_MAX', 0.0)","('RC8_DZ', 0.0)","('RC2_REVERSED', 0.0)","('RCMAP_YAW', 0.0)","('RC7_OPTION', 0.0)","('RNGFND1_ORIENT', 0.0)","('RNGFND1_ORIENT', 0.0)","('RCMAP_YAW', 0.0)","('RCMAP_YAW', 0.0)","('RNGFND1_TYPE', 0.0)","('RNGFND1_TYPE', 0.0)","('RC4_TRIM', 0.0)","('PSC_VELXY_D', 0.0)","('PSC_VELXY_D', 0.0)","('RNGFND1_ORIENT', 0.0)","('RC4_TRIM', 0.0)","('RC1_DZ', 0.0)","('RCMAP_ROLL', 0.0)","('RC5_REVERSED', 0.0)","('RC2_DZ', 0.0)","('PRX_IGN_ANG3', 0.0)","('PRX_IGN_ANG1', 0.0)","('RC3_REVERSED', 0.0)","('RC14_DZ', 0.0)","('RC15_TRIM', 0.0)"
2477,"('RELAY_PIN2', 0.0)","('RC10_REVERSED', 0.0)","('RC14_DZ', 0.0)","('PRX_FILT', 0.0)","('RC4_MIN', 0.0)","('RC4_REVERSED', 0.0)","('RC8_OPTION', 0.0)","('RC2_DZ', 0.0)","('RELAY_PIN', 0.0)","('RC8_MIN', 0.0)","('RNGFND1_WSP_MAVG', 0.0)","('RNGFND1_WSP_MAVG', 0.0)","('RELAY_PIN', 0.0)","('RELAY_PIN', 0.0)","('RNGFND1_SCALING', 0.0)","('RNGFND1_SCALING', 0.0)","('RC4_MAX', 0.0)","('PSC_VELXY_IMAX', 0.0)","('PSC_VELXY_IMAX', 0.0)","('RNGFND1_WSP_MAVG', 0.0)","('RC4_MAX', 0.0)","('RC1_OPTION', 0.0)","('RCMAP_PITCH', 0.0)","('RC5_DZ', 0.0)","('RC2_OPTION', 0.0)","('PRX_IGN_WID3', 0.0)","('PRX_IGN_WID1', 0.0)","('RC3_DZ', 0.0)","('RC14_OPTION', 0.0)","('RC15_MAX', 0.0)"
2478,"('RELAY_PIN3', 0.0)","('RC10_DZ', 0.0)","('RC14_OPTION', 0.0)","('PRX_MIN', 0.0)","('RC4_TRIM', 0.0)","('RC4_DZ', 0.0)","('RC9_MIN', 0.0)","('RC2_OPTION', 0.0)","('RELAY_PIN2', 0.0)","('RC8_TRIM', 0.0)","('RNGFND1_WSP_MEDF', 0.0)","('RNGFND1_WSP_MEDF', 0.0)","('RELAY_PIN2', 0.0)","('RELAY_PIN2', 0.0)","('RNGFND1_OFFSET', 0.0)","('RNGFND1_OFFSET', 0.0)","('RC4_REVERSED', 0.0)","('PSC_VELXY_FLTE', 0.0)","('PSC_VELXY_FLTE', 0.0)","('RNGFND1_WSP_MEDF', 0.0)","('RC4_REVERSED', 0.0)","('RC2_MIN', 0.0)","('RCMAP_THROTTLE', 0.0)","('RC5_OPTION', 0.0)","('RC3_MIN', 0.0)","('PRX_IGN_ANG4', 0.0)","('PRX_IGN_ANG2', 0.0)","('RC3_OPTION', 0.0)","('RC15_MIN', 0.0)","('RC15_REVERSED', 0.0)"
2479,"('RELAY_PIN4', 0.0)","('RC10_OPTION', 0.0)","('RC15_MIN', 0.0)","('PRX_MAX', 0.0)","('RC4_MAX', 0.0)","('RC4_OPTION', 0.0)","('RC9_TRIM', 0.0)","('RC3_MIN', 0.0)","('RELAY_PIN3', 0.0)","('RC8_MAX', 0.0)","('RNGFND1_WSP_FRQ', 0.0)","('RNGFND1_WSP_FRQ', 0.0)","('RELAY_PIN3', 0.0)","('RELAY_PIN3', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RC4_DZ', 0.0)","('PSC_VELXY_FLTD', 0.0)","('PSC_VELXY_FLTD', 0.0)","('RNGFND1_WSP_FRQ', 0.0)","('RC4_DZ', 0.0)","('RC2_TRIM', 0.0)","('RCMAP_YAW', 0.0)","('RC6_MIN', 0.0)","('RC3_TRIM', 0.0)","('PRX_IGN_WID4', 0.0)","('PRX_IGN_WID2', 0.0)","('RC4_MIN', 0.0)","('RC15_TRIM', 0.0)","('RC15_DZ', 0.0)"
2480,"('RELAY_DEFAULT', 0.0)","('RC11_MIN', 0.0)","('RC15_TRIM', 0.0)","('PSC_ACC_XY_FILT', 0.0)","('RC4_REVERSED', 0.0)","('RC5_MIN', 0.0)","('RC9_MAX', 0.0)","('RC3_TRIM', 0.0)","('RELAY_PIN4', 0.0)","('RC8_REVERSED', 0.0)","('RNGFND1_WSP_AVG', 0.0)","('RNGFND1_WSP_AVG', 0.0)","('RELAY_PIN4', 0.0)","('RELAY_PIN4', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RC4_OPTION', 0.0)","('PSC_VELXY_FF', 0.0)","('PSC_VELXY_FF', 0.0)","('RNGFND1_WSP_AVG', 0.0)","('RC4_OPTION', 0.0)","('RC2_MAX', 0.0)","('RELAY_PIN', 0.0)","('RC6_TRIM', 0.0)","('RC3_MAX', 0.0)","('PRX_IGN_ANG5', 0.0)","('PRX_IGN_ANG3', 0.0)","('RC4_TRIM', 0.0)","('RC15_MAX', 0.0)","('RC15_OPTION', 0.0)"
2481,"('RELAY_PIN5', 0.0)","('RC11_TRIM', 0.0)","('RC15_MAX', 0.0)","('PSC_VELZ_I', 0.0)","('RC4_DZ', 0.0)","('RC5_TRIM', 0.0)","('RC9_REVERSED', 0.0)","('RC3_MAX', 0.0)","('RELAY_DEFAULT', 0.0)","('RC8_DZ', 0.0)","('RNGFND1_WSP_THR', 0.0)","('RNGFND1_WSP_THR', 0.0)","('RELAY_DEFAULT', 0.0)","('RELAY_DEFAULT', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RC5_MIN', 0.0)","('PSC_JERK_XY', 0.0)","('PSC_JERK_XY', 0.0)","('RNGFND1_WSP_THR', 0.0)","('RC5_MIN', 0.0)","('RC2_REVERSED', 0.0)","('RELAY_PIN2', 0.0)","('RC6_MAX', 0.0)","('RC3_REVERSED', 0.0)","('PRX_IGN_WID5', 0.0)","('PRX_IGN_WID3', 0.0)","('RC4_MAX', 0.0)","('RC15_REVERSED', 0.0)","('RC16_MIN', 0.0)"
2482,"('RELAY_PIN6', 0.0)","('RC11_MAX', 0.0)","('RC15_REVERSED', 0.0)","('PSC_VELZ_IMAX', 0.0)","('RC4_OPTION', 0.0)","('RC5_MAX', 0.0)","('RC9_DZ', 0.0)","('RC3_REVERSED', 0.0)","('RELAY_PIN5', 0.0)","('RC8_OPTION', 0.0)","('RNGFND1_WSP_BAUD', 0.0)","('RNGFND1_WSP_BAUD', 0.0)","('RELAY_PIN5', 0.0)","('RELAY_PIN5', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RC5_TRIM', 0.0)","('PSC_JERK_Z', 0.0)","('PSC_JERK_Z', 0.0)","('RNGFND1_WSP_BAUD', 0.0)","('RC5_TRIM', 0.0)","('RC2_DZ', 0.0)","('RELAY_PIN3', 0.0)","('RC6_REVERSED', 0.0)","('RC3_DZ', 0.0)","('PRX_IGN_ANG6', 0.0)","('PRX_IGN_ANG4', 0.0)","('RC4_REVERSED', 0.0)","('RC15_DZ', 0.0)","('RC16_TRIM', 0.0)"
2483,"('RNGFND1_TYPE', 0.0)","('RC11_REVERSED', 0.0)","('RC15_DZ', 0.0)","('PSC_VELZ_D', 0.0)","('RC5_MIN', 0.0)","('RC5_REVERSED', 0.0)","('RC9_OPTION', 0.0)","('RC3_DZ', 0.0)","('RELAY_PIN6', 0.0)","('RC9_MIN', 0.0)","('RNGFND1_RECV_ID', 0.0)","('RNGFND1_RECV_ID', 0.0)","('RELAY_PIN6', 0.0)","('RELAY_PIN6', 0.0)","('RNGFND1_RMETRIC', 0.0)","('RNGFND1_RMETRIC', 0.0)","('RC5_MAX', 0.0)","('RALLY_TOTAL', 0.0)","('RALLY_TOTAL', 0.0)","('RNGFND1_RECV_ID', 0.0)","('RC5_MAX', 0.0)","('RC2_OPTION', 0.0)","('RELAY_PIN4', 0.0)","('RC6_DZ', 0.0)","('RC3_OPTION', 0.0)","('PRX_IGN_WID6', 0.0)","('PRX_IGN_WID4', 0.0)","('RC4_DZ', 0.0)","('RC15_OPTION', 0.0)","('RC16_MAX', 0.0)"
2484,"('RNGFND1_SCALING', 0.0)","('RC11_DZ', 0.0)","('RC15_OPTION', 0.0)","('PSC_VELZ_FF', 0.0)","('RC5_TRIM', 0.0)","('RC5_DZ', 0.0)","('RCMAP_THROTTLE', 0.0)","('RC3_OPTION', 0.0)","('RNGFND1_TYPE', 0.0)","('RC9_TRIM', 0.0)","('RNGFND1_SNR_MIN', 0.0)","('RNGFND1_SNR_MIN', 0.0)","('RNGFND1_TYPE', 0.0)","('RNGFND1_TYPE', 0.0)","('RNGFND1_PWRRNG', 0.0)","('RNGFND1_PWRRNG', 0.0)","('RC5_REVERSED', 0.0)","('RALLY_LIMIT_KM', 0.0)","('RALLY_LIMIT_KM', 0.0)","('RNGFND1_SNR_MIN', 0.0)","('RC5_REVERSED', 0.0)","('RC3_MIN', 0.0)","('RELAY_DEFAULT', 0.0)","('RC6_OPTION', 0.0)","('RC4_MIN', 0.0)","('PRX_IGN_GND', 0.0)","('PRX_IGN_ANG5', 0.0)","('RC4_OPTION', 0.0)","('RC16_MIN', 0.0)","('RC16_REVERSED', 0.0)"
2485,"('RNGFND1_OFFSET', 0.0)","('RC11_OPTION', 0.0)","('RC16_MIN', 0.0)","('PSC_VELZ_FLTE', 0.0)","('RC5_MAX', 0.0)","('RC5_OPTION', 0.0)","('RCMAP_YAW', 0.0)","('RC4_MIN', 0.0)","('RNGFND1_SCALING', 0.0)","('RC9_MAX', 0.0)","('RNGFND2_TYPE', 0.0)","('RNGFND2_TYPE', 0.0)","('RNGFND1_SCALING', 0.0)","('RNGFND1_SCALING', 0.0)","('RNGFND1_GNDCLEAR', 0.0)","('RNGFND1_GNDCLEAR', 0.0)","('RC5_DZ', 0.0)","('RALLY_INCL_HOME', 0.0)","('RALLY_INCL_HOME', 0.0)","('RNGFND2_TYPE', 0.0)","('RC5_DZ', 0.0)","('RC3_TRIM', 0.0)","('RELAY_PIN5', 0.0)","('RC7_MIN', 0.0)","('RC4_TRIM', 0.0)","('PRX_LOG_RAW', 0.0)","('PRX_IGN_WID5', 0.0)","('RC5_MIN', 0.0)","('RC16_TRIM', 0.0)","('RC16_DZ', 0.0)"
2486,"('RNGFND1_FUNCTION', 0.0)","('RC12_MIN', 0.0)","('RC16_TRIM', 0.0)","('PSC_VELZ_FLTD', 0.0)","('RC5_REVERSED', 0.0)","('RC6_MIN', 0.0)","('RELAY_PIN', 0.0)","('RC4_TRIM', 0.0)","('RNGFND1_OFFSET', 0.0)","('RC9_REVERSED', 0.0)","('RNGFND2_SCALING', 0.0)","('RNGFND2_SCALING', 0.0)","('RNGFND1_OFFSET', 0.0)","('RNGFND1_OFFSET', 0.0)","('RNGFND1_ADDR', 0.0)","('RNGFND1_ADDR', 0.0)","('RC5_OPTION', 0.0)","('RC_OVERRIDE_TIME', 0.0)","('RC_OVERRIDE_TIME', 0.0)","('RNGFND2_SCALING', 0.0)","('RC5_OPTION', 0.0)","('RC3_MAX', 0.0)","('RELAY_PIN6', 0.0)","('RC7_TRIM', 0.0)","('RC4_MAX', 0.0)","('PRX_FILT', 0.0)","('PRX_IGN_ANG6', 0.0)","('RC5_TRIM', 0.0)","('RC16_MAX', 0.0)","('RC16_OPTION', 0.0)"
2487,"('RNGFND1_MIN_CM', 0.0)","('RC12_TRIM', 0.0)","('RC16_MAX', 0.0)","('PSC_ACCZ_P', 0.0)","('RC5_DZ', 0.0)","('RC6_TRIM', 0.0)","('RELAY_PIN2', 0.0)","('RC4_MAX', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RC9_DZ', 0.0)","('RNGFND2_OFFSET', 0.0)","('RNGFND2_OFFSET', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RNGFND1_POS_X', 0.0)","('RNGFND1_POS_X', 0.0)","('RC6_MIN', 0.0)","('RC_OPTIONS', 0.0)","('RC_OPTIONS', 0.0)","('RNGFND2_OFFSET', 0.0)","('RC6_MIN', 0.0)","('RC3_REVERSED', 0.0)","('RNGFND1_TYPE', 0.0)","('RC7_MAX', 0.0)","('RC4_REVERSED', 0.0)","('PRX_MAX', 0.0)","('PRX_IGN_WID6', 0.0)","('RC5_MAX', 0.0)","('RC16_REVERSED', 0.0)","('RC1_MIN', 0.0)"
2488,"('RNGFND1_MAX_CM', 0.0)","('RC12_MAX', 0.0)","('RC16_REVERSED', 0.0)","('PSC_ACCZ_I', 0.0)","('RC5_OPTION', 0.0)","('RC6_MAX', 0.0)","('RELAY_PIN3', 0.0)","('RC4_REVERSED', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RC9_OPTION', 0.0)","('RNGFND2_FUNCTION', 0.0)","('RNGFND2_FUNCTION', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RNGFND1_MIN_CM', 0.0)","('RNGFND1_POS_Y', 0.0)","('RNGFND1_POS_Y', 0.0)","('RC6_TRIM', 0.0)","('RC_PROTOCOLS', 0.0)","('RC_PROTOCOLS', 0.0)","('RNGFND2_FUNCTION', 0.0)","('RC6_TRIM', 0.0)","('RC3_DZ', 0.0)","('RNGFND1_SCALING', 0.0)","('RC7_REVERSED', 0.0)","('RC4_DZ', 0.0)","('PSC_ACC_XY_FILT', 0.0)","('PRX_IGN_GND', 0.0)","('RC5_REVERSED', 0.0)","('RC16_DZ', 0.0)","('RC1_TRIM', 0.0)"
2489,"('RNGFND1_STOP_PIN', 0.0)","('RC12_REVERSED', 0.0)","('RC16_DZ', 0.0)","('PSC_ACCZ_IMAX', 0.0)","('RC6_MIN', 0.0)","('RC6_REVERSED', 0.0)","('RELAY_PIN4', 0.0)","('RC4_DZ', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RCMAP_ROLL', 0.0)","('RNGFND2_MIN_CM', 0.0)","('RNGFND2_MIN_CM', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RNGFND1_MAX_CM', 0.0)","('RNGFND1_POS_Z', 0.0)","('RNGFND1_POS_Z', 0.0)","('RC6_MAX', 0.0)","('RC10_MIN', 0.0)","('RC10_MIN', 0.0)","('RNGFND2_MIN_CM', 0.0)","('RC6_MAX', 0.0)","('RC3_OPTION', 0.0)","('RNGFND1_OFFSET', 0.0)","('RC7_DZ', 0.0)","('RC4_OPTION', 0.0)","('PSC_VELZ_I', 0.0)","('PRX_FILT', 0.0)","('RC5_DZ', 0.0)","('RC16_OPTION', 0.0)","('RC1_MAX', 0.0)"
2490,"('RNGFND1_RMETRIC', 0.0)","('RC12_DZ', 0.0)","('RC16_OPTION', 0.0)","('PSC_ACCZ_D', 0.0)","('RC6_TRIM', 0.0)","('RC6_DZ', 0.0)","('RELAY_DEFAULT', 0.0)","('RC4_OPTION', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RCMAP_PITCH', 0.0)","('RNGFND2_MAX_CM', 0.0)","('RNGFND2_MAX_CM', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RNGFND1_STOP_PIN', 0.0)","('RNGFND1_ORIENT', 0.0)","('RNGFND1_ORIENT', 0.0)","('RC6_REVERSED', 0.0)","('RC10_TRIM', 0.0)","('RC10_TRIM', 0.0)","('RNGFND2_MAX_CM', 0.0)","('RC6_REVERSED', 0.0)","('RC4_MIN', 0.0)","('RNGFND1_FUNCTION', 0.0)","('RC7_OPTION', 0.0)","('RC5_MIN', 0.0)","('PSC_VELZ_IMAX', 0.0)","('PRX_MIN', 0.0)","('RC5_OPTION', 0.0)","('RC1_MIN', 0.0)","('RC1_REVERSED', 0.0)"
